Verschiedene Motive trugen dazu bei, dass viele Deutsche ihre Heimat verließen und nach Brasilien auswanderten.	111
Da es sich um eine regelrechte Einwanderungswelle handelte, kann man davon ausgehen, dass es Gründe gab, die allen Auswanderern gemeinsam waren.	144
Vorrangig ist dies der Wunsch, den wirtschaftlichen und politischen Problemen zu entfliehen und in der neuen Heimat neue Möglichkeiten zu finden, sich bessere Lebensbedingungen zu schaffen.	189
Jahrhunderts fanden wichtige wirtschaftliche Entwicklungen statt.	65
Die Turbomeca Arriel ist eine Wellenturbine des französischen Herstellers Turbomeca speziell für den Antrieb von Hubschraubern.	127
Sie wurde 1977 auf den Markt gebracht.	38
500 Stück hergestellt.	22
Es ist damit eines der erfolgreichsten Wellenturbinen-Triebwerke des Herstellers.	81
Das Triebwerk besitzt zwei getrennte Wellen.	44
Der Gasgenerator besteht aus einem zweistufigen Verdichter, wobei die erste Stufe eine axiale Bauform aufweist, die zweite radial ausgeführt ist.	145
Die Brennkammer ist als Ringbrennkammer ausgebildet und arbeitet beim Triebwerkstyp Arriel I mit einer zweistufigen Axialturbine, bei dem Triebwerkstyp Arriel II mit einer einfachen Axialturbine.	195
Es wurde bis jetzt in 28 Varianten gefertigt.	45
Vrutok ist ein Dorf in der Opština Gostivar im Westen Mazedoniens.	66
Die Stadt Gostivar ist neun Kilometer entfernt.	47
In Vrutok entspringt aus der Šar Planina der Vardar, der längste Fluss Mazedoniens.	83
Vrutok ist eine kompakte Siedlung am Südosthang der Šar Planina, dem höchsten Gebirge Mazedoniens.	98
Nach Südwesten und Nordosten öffnet sich eine knapp ein Kilometer breite und über sechs Kilometer lange Ebene, die im Nordosten bei Gostivar in die große Polog-Ebene übergeht.	175
Während das Tal unterhalb von Vrutok zur Landwirtschaft benutzt wird, sind die Berghänge seitlich des Tales und der Ebene bewaldet.	131
Das Dorf Vrutok liegt auf einer Höhe zwischen 665 und 750 m.	60
Im äußersten Süden des Dorfes befindet sich die Quelle des Vardars.	67
Der Bach nimmt unterhalb des Dorfes einen anderen Fluss auf, der im Südwesten nahe Orkjuše entspringt.	102
Sie gehört zum Rhein-Erft-Kreis im Regierungsbezirk Köln.	57
Seit 2011 besitzt sie den Status einer mittleren kreisangehörigen Stadt.	72
der Fläche wird landwirtschaftlich genutzt.	43
Bezogen auf die Gesamtfläche ist Bedburg die viertgrößte Stadt des Rhein-Erft-Kreises, hat jedoch die zweitwenigsten Einwohner der Städte im Rhein-Erft-Kreises.	160
Das liegt daran, dass Bedburg für eine Mittelstadt in dieser Region in Relation zur Gesamtfläche überdurchschnittlich viel freie Fläche besitzt.	144
Der geringe Siedlungsflächenanteil ist auch durch den historischen Tagebau und der Tagebaulandschaften bedingt.	111
chengladbach und Aachen und grenzt an den Naturpark Rheinland sowie im Uhrzeigersinn an folgende Städte und Gemeinden:Jüchen, Grevenbroich, Rommerskirchen, Bergheim, Elsdorf, Titz und indirekt Erkelenz.	202
Gottfried Schulz, auch Gottofredus Schulzius, war Respondent an den Universitäten Erfurt und Jena.	98
Er war Stadtphysicus in Schmölln bei Meissen.	45
Hier sind seine Wirkungsdaten im Jahr 1693 belegt.	50
September 1694 wurde Gottfried Schulz mit dem Beinamen ARCHELAUS als Mitglied in die Leopoldina aufgenommen.	108
Bei den Olympischen Sommerspielen 1952 in der finnischen Hauptstadt Helsinki fanden fünf Wettbewerbe im Segeln statt.	117
Juli auf zwei Kursen vor Helsinki ausgetragen: Harmaja und Luiskasaari.	71
Keine weiteren Teilnehmer aus dem deutschsprachigen Raum.	57
Peter ist eine Gemeinde in Baden-Württemberg und gehört zum Landkreis Breisgau-Hochschwarzwald.	95
Peter liegt im Naturpark Südschwarzwald.	40
Der an der Südflanke des Kandel gelegene heilklimatische Kurort liegt etwa 20 km östlich von Freiburg im Breisgau.	114
Zur Gemeinde St.	16
as Dorf Bürgerschaft, der Weiler Sägendobel, die Zinken Kandelberg, Neuwelt, Oberibental, Ränke, Rohr, Schmittenbach, Schönhöfe, Seelgut und Willmendobel und die Höfe Eckpeterhof, Langeck und Lindlehof.	202
als Hauskloster und Begräbnisstätte gegründet.	46
Die Gemeinde entwickelte sich allmählich um das Kloster herum.	62
Sebastiano Arturo Luciani war ein italienischer Komponist, Musikwissenschaftler und Filmkritiker.	97
Er bearbeitete das Oratorium Juditha triumphans von Vivaldi für eine moderne Aufführung der Accademia Musicale Chigiana von Siena.	130
Verso una nuova arte: il cinematografo.	39
Guida attraverso la commedia e la musica.	41
Mille anni di musica.	21
s Football Club ist ein Fußballfranchise aus Gyeongju, Südkorea.	64
Es spielt in der WK-League, der höchsten Frauenfußball Spielklasse Südkoreas.	77
Gegründet wurde das Franchise Mitte 2016 und trat zum ersten Mal 2017 in der WK-League an.	90
Ihre Heimspiele trägt die Mannschaft im Gyeongju-Stadion aus.	61
Josef Lanzinger war Landwirt und Mitglied des Deutschen Reichstags.	67
Josef Lanzinger war Landwirt und Ökonomiebesitzer in Grucking.	62
Von 1898 bis 1903 war er Mitglied des Deutschen Reichstags für den Wahlkreis Oberbayern 5 und den Bayerischen Bauernbund.	121
Josef Lanzinger in der Datenbank der ReichstagsabgeordnetenBiografie von Josef Lanzinger.	89
Ernst Krenek war ein US-amerikanischer Komponist österreichischer Herkunft.	75
Ernst Krenek, Sohn eines k.	27
fiziers böhmischer Herkunft, besuchte von 1911 bis 1919 das Wiener Gymnasium Klostergasse und begann schon während dieser Zeit im Alter von 16 Jahren sein Kompositionsstudium bei Franz Schreker in Wien.	202
enst und einem zweisemestrigen Philosophiestudium folgte er seinem Lehrer eins920 nach Berlin, wo er bald im Kreise bedeutender Musiker wie Ferruccio Busoni, Hermann Scherchen und Eduard Erdmann verkehrte.	205
Seine frühesten Werke sind in freier, sehr individueller Atonalität geschrieben, so die komische Oper Der Sprung über den Schatten.	131
Ab 1923 hielt sich Krenek zwei Jahre in der Schweiz auf und reiste dann nach Paris.	83
1924 heiratete er Anna Mahler, die Tochter Gustav Mahlers, doch das Paar trennte sich noch im gleichen Jahr.	108
Unter dem Einfluss Strawinskys und des französischen Neoklassizismus veränderte sich Kreneks Kompositionsstil hin zum Eingängigeren und Unterhaltsameren.	153
Die Bewohner werden Lucquois und Lucquoises genannt.	52
Lucq-de-Béarn liegt circa 35 Kilometer westlich von Pau in der historischen Provinz Béarn.	90
Umgeben wird der Ort von den Nachbargemeinden:Lucq-de-Béarn liegt im Einzugsgebiet des Flusses Adour.	101
Oloron, strömen durch das Gebiet der Gemeinde.	46
Denkbar ist eine Besiedlung bereits in der gallorömischen Zeit.	63
oder durch Karl dem Großen.	27
Schwarzbroich ist ein Ortsteil der Gemeinde Odenthal im Rheinisch-Bergischen Kreis.	83
Südlich grenzt der örtliche Friedhof an.	40
Die Ortsbezeichnung Schwarzbroich ist entstanden aus dem Familiennamen „Schwarzbart“, der im „Bruch“ wohnte.	108
Um den Hof herum war nichts als Wald.	37
Es handelte sich um ein Lehngut.	32
Jahrhunderts Eisenerz gefunden.	31
Das Dejbjerg-Moor ist ein archäologischer Fundplatz in Westjütland.	67
Er liegt in der Region Midtjylland in der Kommune Ringkøbing-Skjern.	68
Dort wurden 1880 und 1883 die Stücke von zwei zerlegten unterschiedlich großen Prunkwagen gefunden, die etwa zur Latènezeit D1b und D2 hergestellt worden sind und längere Zeit in Gebrauch waren.	194
Dabei wird einer der Wagen als Import, der andere als lokales Handwerk angesehen.	81
Sie lagen in fünf grob sortierten Haufen.	41
Die eisenbeschlagen Räder hatten zwölf beziehungsweise 14 Speichen.	67
In einem Haufen fand sich Keramik aus der späten vorrömischen oder Germanischen Eisenzeit und der älteren Römischen Kaiserzeit.	127
Die Oesterreichische Kohlen-Zeitung für Industrie, Handel und Verkehr war eine nur im Jahr eins9eins2 erschienene Zeitschrift, die dann in der Montanistischen Rundschau aufgegangen ist.	185
Bent Tomtum war ein norwegischer Skispringer.	45
Seine ersten Medaillen gewann Tomtum bei den Norwegischen Meisterschaften eins967 in Voss.	90
Auf der Normalschanze gewann er Gold und auf der Großschanze die Silbermedaille.	80
68 in Oberstdorf.	17
Beim Neujahrsspringen in Partenkirchen wurde er Vierter und in Innsbruck Fünfter.	81
Ludwig Vogel war ein römisch-katholischer Priester.	51
Ludwig Vogel begann nach seinem Abitur 1940 sein Studium der Philosophie und katholischen Theologie in Fulda, wurde aber kurz darauf zum Dienst in der Wehrmacht verpflichtet.	174
Nach Freilassung aus amerikanischer Kriegsgefangenschaft setzte er sein Studium in Fulda fort.	94
Juli 1950 empfing der durch den Bischof von Fulda Johann Baptist Dietz die Priesterweihe.	89
Vogel war zunächst Kaplan in Anzefahr in Mittelhessen, später in Bad Hersfeld, Eschwege und Marburg.	100
1958 wurde er Pfarrkurat, ab 1965 Pfarrer im nordhessischen Borken.	67
August 1968 die Ernennung zum Stadtpfarrer von Fritzlar.	56
In der Liste der Kulturdenkmäler in Nasingen sind alle Kulturdenkmäler der rheinland-pfälzischen Ortsgemeinde Nasingen aufgeführt.	130
Hans-Hermann Reck, Andrea Rumpf : Kreis Bitburg-Prüm.	53
Das Bodendenkmal Zwei Grabhügel befindet sich im Königsforst zwischen dem Mergelsberg und dem Großen Steinberg im Stadtteil Frankenforst von Bergisch Gladbach.	159
Die beiden Grabhügel liegen südlich des Steinbruchswegs am Rand einer kleinen Erhebung.	87
Der östlich liegende Hügel ist 0,7 m hoch und hat einen Durchmesser von 9 m.	76
Der westliche Hügel ist 0,75 m hoch und hat einen Durchmesser von eins2 m.	74
Beide sind unauffällig und für den uninformierten Wanderer kaum zu erkennen.	76
Wer die Gräber zu welcher Zeit angelegt hat, ist nicht bekannt.	63
Das Gebiet ist unter Nr.	24
2 in die Liste der Bodendenkmäler in Bergisch Gladbach eingetragen.	67
Willi Auerswald war ein deutscher SS-Oberscharführer und Mitarbeiter der Mannschaft des Konzentrationslagers Mauthausen.	120
Gleichzeitig gehörte er vom Frühjahr 1942 bis zum November 1944 zur Führung des Unterlagers Steyr.	98
Auerswald, ein ehemaliger Textilarbeiter, war bei den Gefangenen wegen seiner Brutalität gefürchtet.	100
Viele Hinrichtungen wurden durch ihn veranlasst.	48
Außerdem benutzte er Prügelstrafen, um Gefangene zu quälen.	59
Nach Kriegsende wurde Auerswald vor dem US-Militärgerichtshof im Rahmen der Dachauer Prozesse angeklagt.	104
Er wurde angeklagt, Gefangene mit Fäusten, Stöcken und Peitschen geschlagen zu haben.	85
Außerdem soll er Häftlinge auspeitschen haben lassen.	53
beschuldigt, einen russischen Gefangenen, der aus einem Gefangenentransport ausgebrochen war und um sein Leben flehte, in eine mit Starkstrom gesicherte Absperrung gestoßen und dadurch getötet zu haben.	202
Aubigny, de Beaufort, de Soleines et de Lunel, Pair von Frankreich, Herr von Lara und Titulargraf von Biskaya.	110
Die Ehe blieb kinderlos.	24
Im Jahr 1360 war er einer der vier Prinzen von Geblüt, die zur Bekräftigung des Friedens von Brétigny als Geiseln gestellt wurden.	130
Rudolf Egger war ein österreichischer Althistoriker, Epigraphiker und Archäologe.	81
Der aus einer alten Kärntner Familie stammende Rudolf Egger besuchte von eins892 bis eins900 das Villacher Gymnasium, wo der spätere Volkskundler Ivan Grafenauer sein Klassenkamerad war.	186
Nach Absolvierung des Gymnasiums studierte Egger seit 1900 an der Universität Wien Klassische Philologie und Altertumswissenschaft.	131
Während seines Studiums wurde er Mitglied des ATV Wien.	55
Bei seinem Studium hatte der Epigraphiker Eugen Bormann entscheidenden Einfluss auf ihn.	88
Bei Bormann wurde er im Juni 1905 promoviert mit der Arbeit Die Exkurse in den Parallelbiographien.	99
Ein Beitrag zur Arbeitsweise des Plutarch.	42
Ein Jahr später erfolgte die Lehramtsprüfung für Gymnasien in den Fächern Klassische Philologie und Deutsch.	108
Francisco Antonio García Carrasco Díaz war ein spanischer Offizier und Gouverneur von Chile.	92
Er war Sohn des Leutnants Antonio García Carrasco und seiner Frau Rosa Díaz.	76
Als Kadett der Infanterie trat er im Alter von 15 Jahren in die Armee ein und erreichte den Rang eines Oberstleutnants im Ingenieurskorps.	138
1785 wurde er in die spanischen Kolonien nach Südamerika versetzt und erhielt den Auftrag, die Befestigungen von Montevideo zu leiten.	134
1796 sandte man ihn nach Santiago de Chile, wo er den Bau der Münze beaufsichtigen sollte.	90
Zudem betreute er den Bau der Befestigungen am Hafen von Valparaíso.	68
Bis 1806 wurde er weiter befördert und erreichte den Rang eines Brigadiers und Leiters des Ingenieurskorps in Südamerika.	121
In dieser Funktion sollte er die Befestigungssysteme im Süden Chiles untersuchen und verbessern.	96
-Jakobus-Bruderschaft Trier ist eine Jakobusgesellschaft und zählt zu den ältesten Jakobusbruderschaften Deutschlands.	118
1803 wurde die Bruderschaft aufgelöst.	38
Ihre Neugründung erfolgte 2003 als eingetragener Verein und als vom Bischof von Trier anerkannte kirchliche Vereinigung.	120
Kurze Zeit später erfolgte die Akkreditierung durch die Erzbruderschaft des Hl.	79
Jakobus in Santiago de Compostela.	34
Der Name „Bruderschaft“ wurde wegen ihrer historischen Wurzeln beibehalten.	75
Mitglied werden kann jeder, unabhängig von Geschlecht und Konfession, der sich dem Pilgern und seiner Unterstützung verbunden fühlt.	132
Die Bruderschaft wird geleitet vom Bruderrat, der für vier Jahre von der Versammlung der Mitglieder, der so genannten Bruderschaftsversammlung gewählt wird.	156
Als Federball wird ein Freizeitspiel bezeichnet, welches üblicherweise von zwei Spielern gespielt wird.	103
Es bestehen einige Ähnlichkeiten zu der Wettkampfsportart Badminton.	68
Es gibt verschiedene Möglichkeiten, Federball zu spielen.	57
Meistens geht es darum, den Ball so oft wie möglich hin und her zu spielen, ohne dass er auf den Boden fällt.	109
Andere Varianten bestehen im wettkampfähnlichen Spiel über eine Schnur oder im Treiben des Gegners.	99
Ein festes Regelwerk existiert nicht.	37
es wird in der Regel nicht auf durch Linien begrenztem Feld gespielt.	69
Trotz der Windanfälligkeit wird das Spiel gern im Freien ausgeübt.	66
Der Ball und die Schläger entsprechen denen des Badmintons, allerdings kommt wegen des Freizeitcharakters oft wesentlich günstigeres und qualitativ schlechteres Material zum Einsatz.	182
Oft wird der Begriff „Federball“ auch mit dem Wettkampfsport Badminton gleichgesetzt.	85
Das Kriegerdenkmal befindet sich zwischen Rotterdamer Straße und Reeser Platz in Düsseldorf-Golzheim.	101
In der Zeit nach dem Ersten Weltkrieg eskalierte ein Streit um den Begriff Kameradschaft.	89
Dieser drückte sich zum Beispiel darin aus in welcher Form den gefallenen „Frontkameraden“ zu gedenken sein.	108
Füsilierregiments mit dem Ehrennamen General Ludendorff schrieben in diesem Jahr einen Bildhauerwettbewerb für ein Kriegerdenkmal aus.	134
Der Entwurf von Jupp Rübsam - der selbst ein „39er“ war - wurde angenommen.	75
Dieser Künstler gehörte unmittelbar nach dem Krieg zur avantgardistischen Künstlergruppe Junges Rheinland.	106
nicht als politischer Künstler.	31
Der Titel seiner Arbeit war Innere Festigung: Ein behelmter und ein Soldat mit Kopfverband liegen auf dem Bauch und halten sich die Hand.	137
Servaes van der Meulen war ein franko-flämischer Komponist und Organist der Renaissance.	88
Servaes van der Meulen war Organist an der St.	46
-Gertrudskirche in Bergen-op-Zoom und an einer Kapelle der Kathedrale Notre-Dame in Antwerpen.	94
Während seiner Amtszeit konnte er im Frühjahr 1581 verhindern, dass die Anhänger des Calvinismus die große Orgel der Antwerpener Kathedrale abbauen.	148
Darüber hinaus hat ihm der calvinistische Magistrat der Stadt erlaubt, seinen Posten als Organist zu behalten.	110
ie Republik Antwerpen im Jahr 1585 gestürzt wurde und die Stadt eingenommen wurde, hat Alexandre Farnèse gefordert, dass Servaes van der Meulen, der als Abweichler galt, all seiner Posten enthoben wird.	202
Der Rat der Kirchenverwaltung hat dann auf Bitten des Herzogs von Parma zugestimmt, dass Van der Meulen eine jährliche Pension bekommt.	135
Sein Nachfolger auf diesem Posten war Raymond Waelrant.	55
Über die weiteren Lebensjahre des Komponisten sind keine Informationen überliefert.	83
er Meulen erscheint als Komponist einer vierstimmigen Chanson, die in der Sammlung Dat ierste boeck vanden nieuwe Duijtsche liedekens des Verlegers Jacob Baethen in Maastricht eins554 veröffentlicht wurde.	205
Kunsthandwerk steht für jedes Handwerk, für dessen Ausübung künstlerische Fähigkeiten maßgebend und erforderlich sind.	118
Das Kunsthandwerk wird, wie das verwandte Kunstgewerbe, der angewandten Kunst zugeordnet.	89
Es ist jedoch mit dem Kunstgewerbe, das Gebrauchsgegenstände auch in Serie, maschinell und nach fremden Entwürfen reproduziert erzeugt, nicht gleichzusetzen.	157
stlerischen Qualitätsanspruch und der Fertigungsweise hat sich der Begriff „Kunsthandwerk“ als Sammelbegriff für sowohl kunsthandwerkliche als auch kunstgewerbliche Produkte aus aller Welt durchgesetzt.	202
hmiede, Schnitzer, Möbelschreiner, Drechsler, Weber, Instrumentenbauer, Bildwirker, Töpfer und dergleichen jahrhundertelang als reines Handwerk betrachtet worden waren, erst in jüngerer Zeit ausgeprägt.	202
In Frankreich vollzog sich eine erste Trennung der Handwerker durch den Ausbruch der heute bildende Künstler genannten Maler und Bildhauer aus der Communauté des maîtres peintres et sculpteurs de Paris.	202
Dieser Bruch wurde im Jahr 1647 durch die Gründung der Académie royale de peinture et de sculpture besiegelt.	109
g , veranlasste die künstlerisch tätigen Handwerker, unter Verweis auf die gestalterische Qualität ihrer Werke und die Einzelstückanfertigung für eine Abgrenzung zum traditionellen Handwerk einzutreten.	202
Lisbon ist eine Town im New London County des Bundesstaates Connecticut in den Vereinigten Staaten mit 4338 Einwohnern.	119
Die Gemeinde ist nach der portugiesischen Hauptstadt Lissabon benannt.	70
Lisbon wird eingerahmt vom Quinebaug River und dem Shetucket River und liegt damit ungefähr 25 Kilometer nördlich von New London, der Hauptstadt des gleichnamigen Countys.	171
war ein brasilianischer Militär, der während des Tripel-Allianz-Krieges aktiv war.	82
Camisão wurde 1821 in Rio de Janeiro geboren und schlug eine militärische Laufbahn ein, in der er auch im Tripel-Allianz-Krieg beteiligt war.	141
Er ist bekannt dafür, dass er das Kommando über die brasilianische Gegenoffensive während des Mato-Grosso-Feldzuges übernahm.	125
er starb 1867 an Cholera.	25
Als Düsseldorfer Zelle wird eine Gruppe von drei mutmaßlichen al-Qaida-Mitgliedern und einem weiteren Mann bezeichnet, der als Unterstützer ihrer terroristischen Vereinigung fungiert haben soll.	194
cher Überwachung von der GSG 9 der Bundespolizei in ihren Wohnungen in der Witzelstraße 24 in Düsseldorf-Bilk und in der Hustadt von Bochum-Querenburg festgenommen, der vierte Mann wurde später gefasst.	202
Die Gruppe soll geplant haben, durch einen Sprengstoffanschlag ein Massaker anzurichten.	88
November 2014 vor dem Oberlandesgericht Düsseldorf der Prozess gemacht.	71
Nach Angaben von Hans-Georg Maaßen waren die Pläne von der National Security Agency der USA mit dem Überwachungsprogramm PRISM aufgedeckt worden.	145
Das Bundeskriminalamt setzte die Sonderkommission „Komet“ ein, hörte Telefone ab, installierte Abhörgeräte in Wohnungen und Trojanische Pferde auf Rechnern und las E-Mails der Verdächtigten.	190
Die vier Männer waren im Jahr des Prozessbeginns zwischen 21 und 32 Jahre alt.	78
der 2001 nach Deutschland gegangen war, in Bochum Mechatronik studiert hatte und 2009 zwangsweise exmatrikuliert worden war.	124
Ein Automatenstahl ist ein Stahl, der für die spanenden Fertigungsverfahren Drehen und Bohren auf automatisierten Werkzeugmaschinen optimiert ist.	146
Durch Legieren mit Phosphor oder Schwefel bilden sich spröde Einschlüsse, an denen die Späne brechen können.	108
Durch Legieren mit Blei entstehen feinverteilte heterogene Bleieinschlüsse im Stahl, an denen die Späne brechen können.	119
Automatenstähle für sehr hohe Schnittgeschwindigkeiten werden mit Blei legiert.	79
Da während des Legierens aus der Schmelze toxische Bleidämpfe frei werden, muss eine besondere Ausrüstung des Stahlwerks zum Absaugen und Abscheiden der Dämpfe eingesetzt werden.	178
Deshalb werden bleilegierte Automatenstähle nicht mehr in großen Mengen hergestellt.	84
Durch Legieren mit Schwefel und Mangan können ähnliche Eigenschaften eingestellt werden wie mit der Bleilegierung.	114
Durch den Schwefelzusatz entstehen weiche, zeilenförmig ausgeprägte Mangansulfideinschlüsse im Stahl, an denen die Späne brechen.	129
Verwendet werden Automatenstähle hauptsächlich in der Serienfertigung auf Drehautomaten und kombinierten Bearbeitungszentren.	125
EN 10277-3 aufgeführt.	22
In der Tabelle sind einige der bekanntesten Vertreter des Automatenstahls aufgeführt.	85
September 1971 statt.	21
Ausrichter Schweden lobte hierbei SvFF:s pokal aus.	51
Den Wettbewerb, welcher zum zehnten Mal ausgetragen wurde, konnte Titelverteidiger Schweden zum achten Mal in Folge gewinnen.	125
Die vier teilnehmenden Mannschaften spielten nach dem Modus „jeder gegen jeden“ den Turniersieger aus, wobei jedes Team jeweils viermal gegen jedes andere spielte.	163
Die Mannschaft, die nach Abschluss aller Spiele die meisten Punkte beziehungsweise bei Punktgleichheit das bessere Torverhältnis aufwies, wurde Turniersieger.	158
Bei gleicher Anzahl von Treffern sind die Spieler nach dem Nachnamen alphabetisch geordnet.	91
Mohnöl auch Mohnsamenöl, ist ein Pflanzenöl das aus den kleinen Samen des Schlafmohns gewonnen wird.	100
Die europäischen Sorten werden aus blauen oder grauen Samen gewonnen.	69
Die anderen Sorten stammen von weißen, braunen oder schwarzen Samen.	68
Das Öl wird überwiegend durch Kaltpressung gewonnen.	52
Es ist farblos bis blassgelb , beinahe geruchlos mit angenehmem Geschmack.	74
Es kann auch von Klatschmohnsamen ein Öl gewonnen werden welches ähnliche Eigenschaften aufweist.	97
Die Ausbeute beträgt zwischen 30 und 40 Prozent.	48
Das Öl wird auch in relativ geringen Mengen in Österreich, dort vor allem im Waldviertel, produziert und ist ein relativ teures, wiederentdecktes Nischenprodukt.	161
Der Mohnanbau im Waldviertel hat eine lange Tradition, die bis in das Mittelalter zurückreicht.	95
Damals kultivierten Mönche Mohn zur Herstellung von Medikamenten gegen Schmerzen und Schlaflosigkeit und nutzten das Mohnöl als Lampenöl.	137
Der Sender Bendorf-Vierwindenhöhe ist eine Sendeeinrichtung für UKW-Rundfunk in Bendorf.	88
Er versorgt die Stadt Koblenz und das Neuwieder Becken mit Radioprogrammen.	75
August 2008, das nun unter anderem vom Fernmeldeturm Koblenz gesendet wird, ist die Ausstrahlung analoger Fernsehprogramme an diesem Standort eingestellt worden.	161
Die Böhmische Saß ist ein nach Tschechien ragender Wald im Norden Niederösterreichs.	84
Die Böhmische Saß befindet sich im nördlichsten Teil der Gemeinde Dobersberg, im Waldviertler Thayahochland.	108
Der Südteil wird auch Wengerswald genannt.	42
In der Böhmischen Saß befindet sich der Berg Hohe Stein und unweit im Norden der Grenzstein Dreiländerstein , der das Dreiländereck zwischen Österreich, Böhmen und Mähren markiert.	180
Weil es die historischen tschechischen Regionen als Verwaltungseinheiten nicht mehr gibt, grenzt nur der Jihočeský kraj an.	123
Boa Vista , amtlich Município de Boa Vista, ist die Hauptstadt des brasilianischen Bundesstaates Roraima.	105
Die BR-174 von Manaus nach Ciudad Guayana in Venezuela ist die einzige Straßenverbindung Brasiliens mit seinen nördlichen Nachbarländern.	137
Die Entfernung zur Grenze Venezuelas beträgt etwa 220 Kilometer.	64
Die Stadt wurde 1830 gegründet und planvoll angelegt.	53
Ähnlich wie in Karlsruhe gehen vom zentralen Platz Straßen fächerförmig aus, die wiederum von Halbkreisen durchschnitten werden.	128
Vorbild für die Bebauung soll das Paris der Haussmann-Ära gewesen sein.	71
August 1944 wurde Boa Vista Sitz des römisch-katholischen Bistums Roraima.	74
Stephan Mögle-Stadel ist ein deutscher Publizist und Buchautor.	63
Mögle-Stadel studierte einige Semester Pädagogik, Psychologie und Geschichte.	77
1989 verweigerte er den Wehrdienst.	35
Nach seiner Anerkennung als Wehrdienstverweigerer machte er ein Zivildienst-Praktikum bei der UNO in New York.	110
Nach Abbruch des Psychologie- und Geschichtsstudiums absolvierte er eine journalistische Ausbildung im Axel Springer Konzern und an der Akademie für Publizistik.	161
Danach schrieb er als selbstständiger Journalist für verschiedene Zeitungen.	76
Als Reisejournalist berichtete er u.	36
Er arbeitete danach im Bereich Menschenrechte und Globalisierungsfragen für Nichtregierungsorganisationen und ist seit 1998 ehrenamtlich Vorstandsmitglied in der World Citizen Foundation New York.	196
Zeitweise fungierte er als Vorstand des mittlerweile aufgelösten Vereins WFM Germany e.	87
Mögle-Stadel hat mehrere Bücher herausgegeben und verfasst.	59
Perfluor-2-methylpentan ist eine chemische Verbindung aus der Gruppe der Perfluorcarbone.	89
Perfluor-2-methylpentan lässt sich durch Fluorierung von 2-Methylpentan gewinnen.	81
The Austonian ist der Name eines Wolkenkratzers in Austin, Texas.	65
Es ist 208 Meter hoch und ist damit das höchste Gebäude der Stadt, knapp 45 Meter höher als die 360 Condominiums.	113
Außerdem war es bei seiner Errichtung das höchste ausschließlich als Wohnraum genutzte Gebäude in Nordamerika westlich des Mississippis.	136
Es besitzt 56 Stockwerke.	25
Der Bau des The Austonian war ursprünglich für das Jahr 2006 geplant.	69
Das 200 Millionen Dollar teure Projekt sollte 213 Meter hoch aufragen.	70
Dies sollte im Zuge des Wohnungsbau-Booms in Austin geschehen.	62
Ein Jahr später wurde die Höhe auf 208 Meter reduziert.	55
August 2007 begann die Konstruktion mit dem ersten Spatenstich.	63
Tito Colliander war ein finnlandschwedischer Schriftsteller.	60
Tito Colliander wurde als Kind finnischer Eltern geboren.	57
Sein Vater war Oberst in der kaiserlichen Armee.	48
Seine Kindheit verbrachte er abwechselnd in Russland und in Finnland, das ein russisches Großfürstentum war.	108
Beide Eltern waren evangelisch.	31
In Petrograd erlebte er den Ersten Weltkrieg und die Revolution.	64
Die Erfahrungen dieser Zeit wie Hunger, Elend und Grausamkeit wurden auch für sein literarisches Wirken prägend.	112
Im Herbst 1918 konnte er nach Finnland flüchten, wo er sich in Helsinki Kunststudien widmete.	93
Die Baza Aeriană 86 Borcea ist ein Militärflugplatz der rumänischen Luftstreitkräfte, sechs km nördlich von Borcea und acht km nordwestlich von Fetești.	152
Die nach Gheorghe Mociorniţă benannte Basis liegt im Kreis Călărași, zirka 40 km nordöstlich der Kreisstadt.	108
Ab 1997 begann eine der damals dort stationierten MiG-21 sich auf die vertiefte Zusammenarbeit im NATO-Bündnis vorzubereiten.	125
In diesem Zusammenhang begann sie mit israelischer Unterstützung im Jahr 2000 die Umrüstung auf die modernisierte MiG-21 LanceR, auf der sie 2001 die Einsatzreife erreichte.	173
Gungunum war erster König der Dynastie von Larsa.	49
Er war Amoriter und führte sich auf einen Samium zurück.	56
Als Zeitgenosse Lipit-Ištars gelang es ihm, Ur unter seine Kontrolle zu bringen und er beendete damit die absolute Vorherrschaft Isins.	135
Wichtigste Quelle für seine Regierungszeit sind die vollständig bekannten Jahresnamen, die über historische Ereignisse Auskunft geben.	134
Sir John Barre of Rotherwas war ein englischer Ritter.	54
s Court in Gloucestershire.	27
51 im Parlament und diente zur gleichen Zeit als Sheriff of the Shire in Hertfordshire.	87
1461 erging Befehl Sir John zu verhaften, was aber nicht gelang.	64
1471 bei den Schlachten von Barnet und Tewkesbury kämpfte.	58
Sir John Barre starb im Jahr 1483 und hat seine letzte Ruhestätte in der All Saints Church in Clehonger, Hertfordshire.	119
Sir John war in erster Ehe verheiratet mit Idoine Hotoft.	57
Earl of Devon und in zweiter mit Sir Thomas BourchierIn zweiter Ehe war Sir John verheiratet mit Jane, Tochter des Thomas Rigge.	128
Oskar Fronz war ein österreichischer Theaterschauspieler und -leiter sowie Schriftsteller.	90
Oskar Fronz, der Sohn eines k.	30
österreichischen Gerichtsarztes, ging 1897 nach kurzem Unterricht bei Alexander Strakosch zur Bühne.	100
Danach ging er nach Wien, zuerst ans Carltheater, danach an das Theater an der Wien.	84
